id,enunciado,opcao,texto_alternativa,resposta
pc2025_03_pn_38,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",C,"duas investigações vinculadas a crimes hediondos, envolvendo a lesão corporal de natureza grave, praticada em novembro de 2025, nas dependências de instituição de ensino e a extorsão qualificada pela restrição da liberdade da vítima.",A
pc2025_03_pn_38,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",D,"uma investigação vinculada a crime hediondo, envolvendo a lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino.",A
pc2025_03_pn_38,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",E,"uma investigação vinculada a crime hediondo, envolvendo a extorsão qualificada pela restrição da liberdade da vítima.",A
pc2025_03_pn_39,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",A,"não é considerada crime, já que o agente foi previamente provocado, de forma reprovável, por Caio.",E
pc2025_03_pn_39,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",B,"caracteriza o crime de injúria, sendo certo que o juiz deverá aplicar as penas previstas no tipo penal.",E
pc2025_03_pn_39,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",C,"caracteriza o crime de injúria, mas o juiz poderá deixar de aplicar a pena.",E
pc2025_03_pn_39,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",D,"caracteriza o crime de difamação, mas o juiz poderá deixar de aplicar a pena.",E
pc2025_03_pn_39,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",E,é formal e materialmente atípica.,E
pc2025_03_pn_40,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",A,"não responderá criminalmente, já que o Poder Público não suportou qualquer prejuízo, afastando-se a tipicidade material da conduta.",B
pc2025_03_pn_40,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",B,"responderá pelo crime de violação de sigilo funcional, na modalidade simples, com a incidência de uma causa de aumento de pena.",B
pc2025_03_pn_40,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",C,"não responderá criminalmente, na medida em que o crime de violação de sigilo funcional não admite a modalidade culposa.",B
pc2025_03_pn_40,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",D,"responderá pelo crime de violação de sigilo funcional, na modalidade qualificada, sem causas de aumento de pena.",B
pc2025_03_pn_40,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",E,"responderá pelo crime de violação de sigilo funcional, na modalidade simples, sem causas de aumento de pena. ireito Processual Penal",B
pc2025_03_ppn_42,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",A,"I, apenas.",C
pc2025_03_ppn_42,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",B,"II, apenas.",C
pc2025_03_ppn_42,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",C,"III, apenas.",C
